 "title" , "beschrijving" ,
 "Bloeidende boomgaard" , "Isidoor Verheyden was één van de eerste schilders die in ons land het impressionisme beoefende. Het werk stelt een bloeiende boomgaard voor die achteraan is afgesloten met een lage muur waarboven de gebouwen van een hoeve met witte muren en rode daken te zien zijn. Gesigneerd onderaan rechts: Is. Verheyden. Dit werk behoort tot de schenking Grandmoulin-Carbonelle." ,
 "Krukgewicht van twee ponden" , "Konisch krukgewicht die een reeks van zes gewichten vormen, met omhoog gebogen krukje als handvat, gemerkt met gotische letter G en datum 1541" ,
 "Krukgewicht van 1 pond" , "Krukgewicht van I pond met jaartal 1541 en letter G." ,
 "Krukgewicht van 1/4 pond" , "Konisch krukgewicht die een reeks van zes gewichten vormen, met omhoog gebogen krukje als handvat, gewicht van 1/4 pond met jaartal 1541 en letter G." ,
 "Heilige Adrianus" , "Heilge Adrianus gekleed als een Romeins soldaat met leeuw aan de voeten, geheven zwaard in de ene hand en een aambeeld in de andere hand voor de borst. Figuur staat in een landschap en op de achtergrond is een zeilschip te zien." ,
 "krukgewicht van 1/4 Gentse (?) pond (105g.)" , "krukgewicht met licht ompgebogen kruk waarvan één uiteinde is afgebroken, het andere is verzwaard met lood" ,
 "Krukgewicht van 1/4 pond" , "Konisch krukgewicht die een reeks van zes gewichten vormen, met omhoog gebogen krukje als handvat, gewicht van 1/4 pond?" ,
 "Koffertje van de nering der Kousenmakers" , "Dit koffertje heeft een dubbel hengselsysteem: twee hengsels dienen voor de scharnieren en de andere twee voor de lipsloten. Een hengsel voor het centrale slotmechanisme is verdwenen. De buitenzijde van de koffer is zwart beschilderd, de binnenzijde rood. De binnenkant van het deksel draagt een interessante schildering van de H. Maagd met het kind geflankeerd door het monogram JHS en MA.
Het koffertje werd in 1881 aan de stad gent geschonken door Mevrouw Jeannette Lampens, geboren Papens. Het bevatte bij de schenking documenten uit de 15de,16de en 17de eeuw van het ambacht der kousemakers. Tussen 1884 en 1887 werd het koffertje via de stadsarchivaris Victor Vander Haghen overgebracht naar het museum." ,
 "Schotel, Noordfrans" , "Faience met polychrome versiering in mangaan, blauw, groen en geel, vermoedelijk uit Lille. Het plat is versierd met een bloementak met twee vogels waarvan een op een tak zit en de andere met de kop en het lijf naar beneden gericht is en eten prikt. De boord is met drie bloementakken opgesmukt. Op de achterzijde, drie sporen ontstaan tijdens het bakproces, en in het blauw een niet geïdentificeerd merk. In de standring zijn twee gaatjes. Het bord is licht gecraqueleerd." ,
 "unstergewicht" , "niet-geïdentificeerd merkteken met dagge, jaarletter L en 2x3 bolletjes; gekapte, geometrische versiering van ruiten" ,
 "Broek" , "Groen-zwarte broek die behoort tot de ambtskledij van Auguste Hooreman, Consul van Argentinië in Gent, met rechte pijpen die achteraan wat langer zijn dan vooraan. De sluiting vooraan is voorzien van koperen en zwarte porseleinen knoopjes; de tailleband heeft zes koperen knopen; vier vooraan en twee achteraan, ter bevestiging van bretellen. In de lenden zitten twee banden met een koperen gesp om de broek te doen aansluiten. Aan de rechterkant is een zak voorzien, en de broekspijpen zijn vesierd met een brede vergulde zilvergalon langs de zijnaden." ,
 "Schouderlint   9de graad van de Schotse ritus" , "Misschien aan  het museum geschonken door Maertens de Noordhout" ,
 "pijlgewicht van 1 mark (247 gr.)" , "gewicht van ""16"" onsen, bestaande uit een huisje met 16 bakjes; op het huisje, sluitend met een sluitbeugel en een scharnier -het sluitgewichtje ontbreekt- komt de jaarletter (?) A voor, de gewichtsaanduiding ""16"", het merk met de ooievaar en de initialen GA van Georg Abend" ,
 "medicinaal gewicht" , "halfbolvormig gewichtje met knopje; rondom d basis van de knop, 10 jaarletters (?); op de knop, een afgesleten ijkmerk; op de romp, de gewichtsaanduiding ""MEDIC/ lLIBER/ I""" ,
 "doopschotel met kandelaardecoratie" , "Doopschotel met op de boord een inscriptie Carolina Merloock meter van Ioannes Franciscus Van Den Hauwe geboren den 18 februarius 1801. Op het plat staat een gegraveerde voorstelling  van een stralenmonstrans  tussen twee kandelaars.
Op de keerzijde van het plat één Brugs merk van een gekroonde roos met in het hart een leeuwenschild en de initialen BP." ,
 "Vaasvormige wandversiering" , "Vaasvormige wandversiering in Régence-stijl van gedreven (of gestampt) en geciseleerd zilver. Halfronde voet met bladrand en licht uitgeholde greep.De buik heeft in het midden een cartouchevormig ornament met C-voluten en S-vormige akantusvoluten, dat aan de bovenzijde bevestigd is aan een centraal palmette. Bovenaan ter weerszijden van het palmetornament, is hij akkoladevormig uitgeschulpt en aan de onderzijde met een band akantusbladeren afgezet.
De twee schuingeplaatste handvaten, die de vaas in haar contour volgen zijn sterk geprofileerde gebroken S-voluten met een C-vormige voluut. Ze dragen het meestermerk van Michiel de Grave die op 19 juli 1738 in de nering der Gentse edelsmeden werd ingeschreven.
Het ornament is afkomstig uit de kapel gelegen in de zaaisteeg ook Schepenhuisstraat genoemd en werd door Emile Vanden Bossche in 1882 aan het museum geschonken.

Er valt te noteren dat juist in 1758 het beeld van O.L.Vr. in het kapelletje van de Zaaisteeg, ook schepenhuisstraat genoemd, vernieuwd werd en de kapel verfraaid. Misschien kan het hierbij nuttig zijn te vermelden dat de nering der edelsmeden een huis in deze steeg hadden (crf. F. de Potter, Gent van den vroegsten tijd tot heden, II, Gent 1884, pp. 277-278)." ,
 "Deurvenster afsluiting" , "Vierkant traliewerk met opengewerkte bekroning" ,
 "Portret van Laurent Delvaux" , "Op de sokkel van de portretbuste lezen we: 'Laurentius Delvaux Sculptor, Godecharles 1824'. Vermoedelijk is dit een kopie van de originele buste die bewaard wordt in de Koninklijke Musea voor Schone Kunsten van België in Brussel.

Godecharle nam in 1826 deel aan het Gentse Salon met een exemplaar van deze buste. Ze stelt zijn leermeester voor, de beeldhouwer Laurent Delvaux (Gent, 1696 - Nijvel, 1778).

In de aanwinstenregisters van het museum worden er 2 exemplaren vermeld: een geschonken door Heyse in 1949 en een geschonken door Fievet in 1953. Thans bevat de verzameling nog maar 1 buste. Het andere exemplaar is vermoedelijk de buste die nu wordt bewaard in de Universiteitsbibliotheek Gent." ,
 "muntgewicht van een ""Dubbele Louis""" , "muntgewicht met muntbenaming ""Dobbel Louis"" op de bovenzijde en afgesleten keerzijde" ,
 "medicinaal gewicht" , "medicinaal gewichtje met gewichtsaanduiding en -symbool ""3 S(emis)""" ,
 "krukgewicht van vijf Gentse ponden" , "Op de omhoog gebogen kruk, vijf streepjes als gewichtsaanduiding. Op de romp, het opschrift ""F. VANDER SPEYEN/IAN VAN DAMME. 1636"". Beiden waren dekens van de nering der olieslagers te Gent in 1636. Op de basis van de kruk, het Gents stadsmerk met de leeuw. Op de romp, een schild met Sint-Jan in de olie tussen de letters O en S (olieslagers). Sint-Jan was de patroonheilige van deze nering.
In de Koninklijke Musea voor Kunst en Geschiedenis bevindt zich een gelijkaardig gewicht van 1636 dat werd aangekocht op de veiling van de verzameling van Joan d'Huyvetter in 1851 (lot.nr. 702)." ,
 "Pot met handvat" , "Soort gietlepel met ronde bodem en handvat.  Groot deel van de pot evenals het handvat onbreekt." ,
 "acht  ijkmaten" , "met oor voorzien van een duimrust, gebruikt bij de controle van de maten voor vloeistoffen. Op de buik een gegraveerde klimmende leeuw (Gents ijkmerk) middenin in het jaartal 1736." ,
 "medicinaal gewicht" , "medicinaal gewichtje met gewichtsaanduiding en -symbool 3 I""" ,
 "knopgewicht" , "knopgewicht met gewichtsaanduiding ""2 gram"" op het bovenvlak en een gekroonde F alsook een niet meer te identificeren merkteken op het basisvlak" ,
 "muntgewichtendoos" , "ovaalvormige doos en etiket met muntwaarden ""Table de monnaies d'or et d'argent""; twee ronde balansschaaltjes, drie grootste van de vijf pijlgewichten zijn bewaard en de lade (schuifdeksel ontbreekt) bevat drie azen" ,
 "Gedenkpenning internationaal festival te Anderlecht, 1899" , "Vz.Op een opkrullend veld en onder een rocaille, met erboven stralen, staat een man met een vlag in zijn hand voor twee liggende dieren en dit alles omgeven door een lauriertak (rechts) en een eikentak (links), die beide onderaan samen gestrikt zijn en met rondom bovenaan, COMMUNE D’ ANDERLECHT en rondom een geprofileerde rand. Kz.Op een centrale middencirkel, FESTIVAL INTERNATIONAL / 18 ET 25 / JUIN / 1899 (de eerste en de laatste zin volgen de cirkel) ; rondom, tussen de cirkel en de geprofileerde buitenrand, een boord van muziekinstrumenten en onderaan links, PAUL FISCH AINE" ,
 "Opscheplepel" , "Serveerlepel met ronde bodem en schuinopstaande wand . Lange platte steel en ophanghaak." ,
 "medicinaal gewicht" , "medicinaal gewichtje met gewichtsaanduiding en symbool ""3 S"" emis" ,
 "gewicht van 2 karaat" , "karaatgewicht met gewichtsaanduiding ""2""" ,
 "medicinaal gewicht" , "vierkant gewichtje met ijkletters A, B, C, D, F, G, H, J, K en L, en ""I SC""" ,
 "gewicht van 1/2 karaat" , "karaatgewicht met gewichtsaanduiding ""1/2""" ,
 "muntgewichtendoos" , "doos met 12 ronde knopgewichtjes en een etiket met het opschrift ""Par privilege/ de sa Serenissime Eminence/ manufacture de toutes sortes/ de trebuchets et balances/ fines au pont de Torent/ A Liège"". Daaronder, twee etiketten met muntwaarden. Vijf azen, de balansschaaltjes en de negen gewichten ontbreken" ,
 "muntgewichtendoos" , "deksel van de doos versierd met ingebrande motieven; op de buiten- en binnenzijde van de doos, een siermotief in de vorm van een gestileerde bloem. Op de buitenzijde, in het centrum, het niet meer te identificeren Keuls schrijnwerkersmerkteken. Etiket met centraal bovenaan de stadswapens van Keulen waaronder een cartouche met het opschrift in gotisch letterschrift: ""Recht abgezogene Wag / und Gewicht/ macht M: Caspar Grevenberg / der Stadt Cöllen geschworner / ijch M Wohnet unter/ teschen Macher Anno"". Links hiervan, het Geweten, waarachter de Dood en rechts de Rechtvaardigheid. Op het driehoekig balansschaaltje, het meesterwerk van C. Grevenberg als stadsijker (initialen C-G waarboven drie gekroonde cirkels. In de doos dragen de vijf muntgewichten en de acht in de schuiflade aan de bovenzijde de muntafbeelding. Verder nog drie azen" ,
 "muntgewichtendoos" , "Onversierd doosje, bruin geverfd met etiket ""Waag und Gewicht/ mach / von ihre Chursürstl. Durchl. / zu Pfaltz/ genädigst privil. examinirt und geschworner Ichtmacher / JOH. PET. BRASELMANN / auf Wichlinghausen in Oberarmen. 177."". In de rechterbenedenhoek van het deksel, een ingebrand controlemerk, nl. het woord ""IUSTIRT""  waarboven drie Keulse kronen. De doos bevat zestien knopgewichtjes (twee ontbreken) met op de bovenzijde het provinciemerk, nl. het paard van Hannover en de naam van de corresponderende munt. Vier azen" ,
 "Sleutelplaat" , "Ovaalvormige plaat in de vorm van een saterkop met symmetrisch in bladvoluten uitgewerkte haarkrullen, baard en snor. De opengewerkte mond fungeert als sleutelgat." ,
 "Portret van Ferdinand III van Oostenrijk" , "Dit ruiterschilderij is niet keizer Leopold I of Karel VI, zoals vroeger werd beweerd, maar wel Ferdinand III. Het hoofd van dit portret is een stipte navolging naar de gelaatstrekken en belichting van een de prent in het boek van Anselmus Van Hulle. Het originele schilderij van Van Hulle is niet bekend. Dit was naar het leven geschilderd mits Van Hulle kort na de vrede van Westfalen (1648) in dienst van de keizer stond. Hij keerde later terug naar Gent en zou dan dit portret hebben kunnen schilderen. Toch zou het waarschijnlijk van de hand van een andere schilder zijn, die zich voor de gelaatstrekken van de vorst heeft geïnspireerd op de prent naar Van Hulle. Het schilderij is moeilijk te dateren aangezien alle archivalische gegevens ontbreken en er geen enkele directe aanleiding te vinden is, die de stadsmagistraat ertoe zou hebben aangezet het portret van de keizer te late maken." ,
 "muntgewichtendoos" , "ingekerfde versiering op de buitenkant van het deksel van de doos, alsook vijf schrijnwerkersmerktekens. Etiket met voorstelling van de stad Keulen met links ervan een boer met een vlegel, rechts een boerin met een kroon in de linkerhand. In het midden, het opschrift: ""Recht abgezogene Wag und / Gewicht macht Meister Iann / Kirch wöhnhaft unter Klein / Tesche macher im Gulten Pril/ gegen der Klein Boltegassen/ über in Cöllen Aô 17 ..."". Het driehoekig balansschaaltje draagt het ijkmerk van Kirch (initialen I-K en driebeukige kerk). Twaalf muntgewichten (één ontbreekt) met muntafbeelding op de bovenzijde. Zes azen" ,
 "muntgewichtendoos" , "onversierd doosje, bruin geverfd met etiket ""Waag und Gewicht/ macht/ von Ihro Chursl. Durchl./ zu Pfalz/ gnädigst privil. examin./ und geschworner/ Icht-Macher/J.P. Aeckersberg,/ auf Wichlinghausen im / Oberbarmen. 1782"". Links en rechts hiervan, het ingebrand controlemerk, nl. het woord ""IUSTIRT"" waarboven een kroon tussen twee gekruiste twijgen. De doos bevat 18 knopgewichtjes met op de bovenzijde het provinciemerk nl. de leeuw van Rijnpalts, en de corresponderende muntbenaming, de azen ontbreken" ,
 "muntgewichtendoos" , "doos met etiket bevat vijf muntgewichten en in de schuiflade van het deksel nog eens vijf gewichten waarvan er drie ontbreken, allen met de muntafbeelding op de bovenzijde. Het schuifdeksel van het vakje voor de azen, alsook de azen ontbreken" ,
 "krukgewicht van 1/4 Gentse pond, 108 gr." , "omhoog gebogen en geknikte kruk; op de romp, de makersinitialen, GV G(ent), en het jaartal 1796" ,
 "muntgewichtendoos" , "De doos met etiket en balans  bevat twee Keulse muntgewichten en twee Vlaamse engelsen. Eén gewichtje ontbreekt, de schuiflade in het deksel bevat acht muntgewichten, allen met muntafbeelding op de bovenzijde en nog vier azen" ,
 "kandelaar" , "Geprofileerde hoge voet met opstaande rand die tevens dienst doet als vetvanger. Cilindervormige schacht met vier ringen; Cirkelvormige kaarsehouder met twee vierkante lekgaten." ,
 "muntgewichtendoos" , "de doos bevat 12 muntgewichten met muntafbeelding op de bovenzijde en meestermerk van J.F. Wolschot op de keerzijde. Eén muntgewichtje alsook de azen ontbreken, eveneens  het schuifdeksel van het vakje voor de azen." ,
 "muntgewichtendoos" , "etiket met een gekleurde houtgravure van een wisselaar onder bedreiging van de Dood, bekroond met het Amsterdams wapenschild en het opschrift ""Dese Gewigte werden / gemaakt en verkocht by / H. Linderman en zoon/ op de Nieuwendyk 't Veertiende/ huys van den Dam en op de Zaal/ boven de beurs tot Amsterdam"". De doos bevat 12 gewichten en de schuiflade onderaan in de doos, 10. Alle gewichten dragen de muntafbeelding op de voorzijde en zijn op de keerzijde het merk van de klimmende leeuw met het zwaard en de pijlenbundel waaromheen de initialen P.I.L.C. (Pieter Jacob  Le Cointe) en de jaarletters L en N, respectievelijk van 1770 en 1772" ,
 "Prijspenning bloemententoonstelling ingericht door de “Société de Flore” uit Namur, (1833)" , "Op de voorzijde staat centraal een vaas op voetstuk, gevuld met bloemen met onder de vaas, BARBIER en rondom bovenaan langs de geprofileerde rand, SOCIÉTÉ DE FLORE DE NAMUR. en onderaan een bloem.
De keerzijde heeft in het midden een open krans van gevlochten lauriertakken met onderaan een gekruist lint met binnen de krans onderaan een horizontale lijn en bovenaan, in de opening, een ster en een tweede onder de krans ; rondom bovenaan langs de geprofileerde rand, EXPOSITION PUBLIQUE

De “Société de Flore” werd opgericht te Namur op 3 maart 1833. De vereniging had tot doel het bevorderen van de tuinbouw.
Er werden jaarlijks twee tentoonstellingen gehouden. De wintertentoonstelling liep van 15 januari tot 15 april en de tweede, de zomertentoonstelling, ging door in juli tijdens de gemeentefeesten te Namur. Voor iedere salon werden verscheidene medailles uitgeloofd.
1.	Aan de mooiste compositie van het salon bestaande uit tenminste twintig soorten bloemen.
2.	Aan de meest zeldzame plant die in bloei staat tijdens het salon.
3.	Aan de mooist ogende plant.
4.	Voor de wintertentoonstelling werd tevens een medaille verleend aan de plant die in bloei kon worden voorgesteld, in een periode het verst verwijderd van zijn natuurlijke bloei.
Het veld op de keerzijde was voorzien voor de gravure van de naam van de exposant.
De “Société de Flore” was geen lang leven beschoren want Guioth meld in zijn werk, verschenen in 1844, dat de vereniging reeds ontbonden was." ,
