 "title" , "beschrijving" ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gesatineerd met tros, chardon bouclé, olijf gesatineerd met roulé-barré, chardon bouclé, rol gesatineerd met guipure. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: beige, lichtgroen, lichtgeel en lichtroze." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring, twee kwasten: flèche gerold met tros. Keel: vlechtwerk. Rok: torse moulinée. Kleur: bruin." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met sierknoop, kwast: turkse knoop. Rok: gesneden. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, kwasten: koepel gesatineerd met roulé-barré, rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, kwasten: knoop, peer gesatineerd met roulé-barré. Rok: gesneden. Kleur: groen en goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: vorm gesatineerd met roulé-barré. Rok: torse moulinée. Kleur: roze." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met gevlochten schuifring, kwasten: knoop, chardon bouclé, radijs gesatineerd met tros. Keel: chardon bouclé. Rok: gesneden en mèches. Kleur: oranje." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met gevlochten schuifring, kwasten: chardon tondu, pain de sucre gesatineerd met tros. Keel: chardon tondu. Rok: gesneden. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon bouclé, olijf gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée met draden, onderaan peer gesatineerd. Kleur: roze en goudbruin." ,
 "Embrasse om gordijn open te houden met kwast" , "Embrasse bestaande uit galon, in het midden een rijk versierde schuifring met tweede galon, eindigend op tweede rijk versierde schuifring waaruit rok met mèches. Kleur: rood en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierknoop, twee kwasten: zogenaamde glands mèches. Kleur: bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierknoop, twee kwasten: chardon bouclé, radijs gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: gesneden. Kleur: lichtblauw en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring, twee kwasten: chardon tondu, klok gerold met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: beige en lichtgroen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, kwasten: chardon bouclé, griffe, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, koepel gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten turkse knoop, chardon bouclé, bol gerold met passé en croix. Keel: chardon bouclé. Rok: bouclée. Kleur: blauw, geel en grijs." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, plat gerold met tros bovenaan met vlechtwerk. Keel: gerold. Rok: torse moulinée. Kleur: blauw en goudgeel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: bol gesatineerd, bol gesatineerd met passé en croix. Keel: chardon tondu. Rok: bouclée. Kleur: blauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon tondu, koepel gesatineerd met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: verschillende tinten van bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon tondu, radijs gesatineerd met roulé-barré. Keel: chardon tondu. Rok: torse moulinée. Kleur: bruin en oranje." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, geschroefde rol gesatineerd, peer gesatineerd, diabolo gesatineerd, bol gesatineerd met roulé-barré. Keel: diabolo gesatineerd. Rok: torse moulinée met traliewerk eindigend op mèches. Kleur: lichtblauw, grijs en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met gevlochten schuifring, kwasten: zogenaamde glands noeud hongrois. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, chardon bouclé, olijf gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, rol met tros, trommel gesatineerd, rol met tros, plateau gesatineerd met rozetten, rol gesatineerd met chardon bouclé, plateau gesatineerd met rozetten, rol met tros, trommel gesatineerd, rol met tros, plateau gesatineerd met rozetten. Keel: galerie. Rok: gesneden versierd met jasminen van migrets. Kleur: beige en goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: peer, top met tros, rest: gerold met tros. Keel: afwisselend chardon tondu en chardon bouclé. Rok: torse moulinée. Kleur: rood." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon bouclé, olijf gesatineerd. Keel: chardon bouclé. Rok: torse moulinée. Kleur: goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon bouclé, olijf gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: paars en lichtbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, trommel gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: gesneden. Kleur: groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon tondu, platte radijs gesatineerd met roulé-barré. Keel: chardon tondu. Rok: bouclée. Kleur: beige en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring in vlechtwerk, twee kwasten: zonder rok, bol gesatineerd, griffe, olijf gesatineerd met roulé-barré, griffe, bol gesatineerd. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee verschillende kwasten: kwast 1: chardon tondu, peer gerold met tros, keel: chardon tondu, rok: torse moulinée, kwast 2: chardon tondu en bouclé, vorm gesatineerd met tros en roulé-barré, keel: chardon tondu en bouclé, rok: torse moulinée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon bouclé, platte koepel gerold met tros. Keel: trommel gerold met tros. Rok: torse moulinée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring in vlechtwerk, twee kwasten: chardon tondu, trommel gesatineerd met tros, keel: chardon tondu, rok: bouclée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon tondu en bouclé, peer gesatineerd met tros. Keel: chardon tondu en bouclé. Rok: bouclée met mèches. Kleur: bruin, groen en geel." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: klok gesatineerd met tros, chardon bouclé, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: donkerroze en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, kwasten: bol gesatineerd, koepel gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: drievoudige bouclée. Kleur: wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring, twee kwasten: chardon bouclé, platte koepel gerold met tros. Keel/ chardon bouclé. Rok: torse moulinée met draden. Kleur: donkerroze en goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, bol gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: roze en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met sierknoop, twee kwasten: chardon bouclé, peer-trommel gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée met rondom bouclée met mèches. Kleur: rood en goud." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, flèche gerold met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring (niet geknoopt), twee kwasten: chardon bouclé, gourde gerold met tros, in midden chardon bouclé. Keel: chardon bouclé. Rok: torse moulinée. Kleur: lichtblauw en wit." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring (niet geknoopt), twee kwasten: turkse knoop, gourde gerold met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: goudbruin en paars." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon bouclé, gourde gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée met mèches. Kleur: blauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, gourde gerold met tros. Keel: gerold. Rok: torse moulinée met draden. Kleur: beige en groen." ,
 "Embrasse om gordijn open te houden  met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, koepel gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin en blauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring, twee kwasten: chardon bouclé, radijs gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée met gedeeltelijke mèches. Kleur: lichtroze en lichtblauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon bouclé, radijs gesatineerd met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: bruin en beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, peer gerold met tros. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: lichtroze en lichtblauw." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met schuifring, kwast: turkse knoop, rol gesatineerd, twee kuipjes gesatineerd met roulé-barré waartussen chardon tondu, biseau gesatineerd, rol gesatineerd waarrond chardon bouclé, biseau gesatineerd, twee kuipjes gesatineerd met roulé-barré waartussen chardon tondu. Keel: chardon bouclé. Rok: bouclée. Kleur: beige en goudgeel." ,
 "Embrasse om gordijn open te houden met 1 kwast" , "Embrasse bestaande uit kabel met sierknoop, kwast: bol gesatineerd met roulé-barré. Keel: diabolo gesatineerd. Rok: torse moulinée. Kleur: roze en beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: turkse knoop, chardon tondu, radijs gesatineerd met tros. Keel: chardon tondu. Rok: torse moulinée met draden. Kleur: lichtblauw en goudbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon tondu, pain de sucre gesatineerd met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: lichtblauw en lichtbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon bouclé, flèche gerold met tros. Keel: chardon bouclé. Rok: torse moulinée met mèches. Kleur: lichtgroen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: omgekeerde koepel gesatineerd met roulé-barré, diabolo gesatineerd, rol gesatineerd, pain de sucre gesatineerd met roulé-barré, rol gesatineerd. Keel: chardon bouclé. Rok: torse moulinée. Kleur: roze, wit en donkerblauw." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, plat gerold met tros. Keel: chardon bouclé. Rok: torse moulinée met draden. Kleur: goudgeel en groen." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon tondu, gourde gerold met tros. Keel: chardon tondu. Rok: torse moulinée. Kleur: goudbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, twee kwasten: chardon bouclé, vorm gesatineerd met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: beige." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit kabel met schuifring, kwasten: omgekeerde koepel gesatineerd met tros, kuip gesatineerd met roulé-barré, chardon bouclé, peer gerold met tros. Keel: chardon bouclé. Rok: torse moulinée. Kleur: lichtbruin." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit gevlochten galon met schuifring, twee kwasten: chardon tondu, klok gerold met tros. Keel: chardon tondu. Rok: torse moulinée met mèches. Kleur: goudgeel en blauwgrijs." ,
 "Embrasse om gordijn open te houden met 2 kwasten" , "Embrasse bestaande uit galon met schuifring, twee kwasten: chardon tondu, klok gerold met tros. Keel: chardon tondu. Rok: bouclée. Kleur: groen en bruin." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit bol gesatineerd met roulé-barré, chardon bouclé, koepel gerold met roulé-barré. Keel: chardon bouclé. Rok: torse moulinée. Kleur: blauw en grijs." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit lus, peer gerold met limacé, rol gesatineerd met gekruiste roulé-barré. Keel: vlechtwerk. Rok: torse moulinée met draden. Kleur: groen en beige." ,
 "Gland of kwast met 2 vormen, keel en rok" , "Kwast bestaande uit omgekeerde koepel gesatineerd met roulé-barré, chardon bouclé, bol gerold met passé en croix. Keel: chardon bouclé. Rok: torse moulinée omgeven door bouclée met mèches. Kleur: roze en goudbruin." ,
