 "title" , "beschrijving" ,
 "Tafel met acht kolompoten" , "Deze tafel is versierd met eenvoudig geometrisch inlegwerk bovenop en rondom het tafelblad. Het blad rust op negen kolompoten die verbonden zijn door een lage voetenregel. Mogelijk is 16de-eeuws inlegwerk hergebruikt in een overwegend 19de-eeuwse constructie. Een vergelijkbare tafel is te vinden in de collectie van Musée des Arts Décoratifs in Parijs." ,
 "Paneel met letters 'G' en 'P' in cartouche" , "Massief paneel met versiering. Centraal zijn de letters 'G' en 'P' weergegeven in een cartouche omgeven door guirlandes. De zijkanten van de rugzijde van het paneel zijn afgeschuind. Twee gelijkaardige panelen in de collectie van het museum met centrale portretmedaillons zijn vermoedelijk afkomstig van hetzelfde meubel." ,
 "Paneel met lederversiering en druivenranken" , "Massief paneel met X-motief en druivenranken. " ,
 "Ornament met leeuwenkop" , "Massief ornament met een leeuwenkop. Dit ornament maakte vermoedelijk deel uit van een kastmeubel." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Vaas Ormoy met goudglazuur" , "Porseleinen bolronde vaas met donkere en gouden glazuren. Het lichaam is bedekt met een donkergroene glazuur met zwarte en bruine nuances. De smalle hals en rand zijn volledig bedekt met een laagje goud, dat afloopt over de wand.
Aan het begin van de 20ste eeuw identificeerde Sèvres zijn vazen met namen van steden. Dit model, gecreëerd in 1886-87 door George Chéret, kreeg de naam Ormoy, naar een dorp ten zuiden van Parijs.
Na zijn vertrek als artistiek directeur bij de porseleinmanufactuur Gustavsberg keerde Gunnar Wennerberg in 1909 terug naar Parijs, waar hij ondermeer ontwerpen maakte voor Sèvres. De decoratie van deze vaas is waarschijnlijk door Wennerberg ontworpen.
De vaas is mogelijk aangekocht op de Wereldtentoonstelling te Gent van 1913." ,
 "Commode met symmetrisch snijwerk" , "Deze commode of ladekast is versierd met symmetrisch snijwerk op de lades. Hoewel de kast rechte (maar afgeronde) hoeken en stijlen heeft, steunt ze op gebogen pootjes en is de regel onderaan golvend. Het geheel is eenvoudig. De constructie van de kast is te vergelijken met een kast in de collectie van M Leuven." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Tegel uit een compositie van keramiektegels" , "Georges Blomme maakte dit werk tijdens zijn opleiding bij Carmen Dionyse aan het Provinciaal Hoger Instituut voor Kunstonderwijs in Hasselt." ,
 "Kist met bloemen" , "Deze kist is opgebouwd uit een raamwerk van regels en stijlen waartussen panelen werden ingewerkt. Zowel de panelen als de stijlen werden aan elke kant van de kist versierd met bloemmotieven. Waar het slot zou gezeten hebben, is nu een opening. Vermoedelijk is de kist een 19de-eeuwse uitvoering naar 16de-eeuwse voorbeelden. Een vergelijkbare kist is te vinden in de collectie van Museum Hof van Busleyden in Mechelen." ,
 "Tafel met marmeren blad en cabriolepoten" , "Deze tafel heeft een marmeren blad met een golvende omtreklijn. Het onderstel bestaat uit opengewerkt snijwerk met bladwerk en schelpen en rust op overhoeks geplaatste cabriolepoten. Een vergelijkbaar meubel is te vinden in de collectie van Hôtel de Groesbeeck de Croix in Namen." ,
 "IJslepel" , "IJslepel in een japonistische vormgeving met imitatie van twijgen en roggenhuid. De lepel is achteraan glad en verguld, net als de greep." ,
 "Koffiekan 91 A Seagull" , "Koffiekan modelnummer 91 A behorende tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Suikerpot 94 A Seagull" , "Suikerpot modelnummer 94 A behorende tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Schoteltje 102 Seagull" , "Schoteltje modelnummer 102 behorende tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Kan" , "Aardewerken kan met oor. Het lichaam is donkerbruin geglazuurd en heeft een sobere versiering. Op het breedste van de buik zijn twee evenwijdige groene lijnen en een stippellijn aangebracht; net onder de halsvernauwing is een dikkere stippellijn aangebracht. Vooraan op de buik staat een gestileerd geometrisch motiefje, eveneens in groen.
Het ontwerp is mogelijk van de hand van Chris van der Hoef, die samen met Lambertus Zijl verantwoordelijk was voor de ontwerpen van Amstelhoek.
Het Drents Museum te Assen bezit een identiek model kan met een lichtere glazuur en een slakkenmotief als decor (inv. nr. E1983-1012)." ,
 "Rechthoekige geel-oranje wandtegel" , "Rechthoekige geglazuurde roodbruin geëngobeerde witbakkende aardewerken wandtegel" ,
 "Pendule Distel" , "Pendule behorende tot een schouwgarnituur, versierd met een decor van distels tegen een beige-bruine achtergrond van distelbladeren." ,
 "Vierkante okergeel-bruine wandtegel met stippen in de hoeken" , "Vierkante geglazuurde en roodbruin geëngobeerde witbakkende aardewerken wandtegel met stippen in de hoeken" ,
 "Zes rechthoekige geel-oranje, gele en oranje wandtegels" , "Zes rechthoekige geglazuurde en geel of roodbruin geëngobeerde witbakkende aardewerken wandtegels" ,
 "Soepbord 22 Seagull" , "Soepbord modelnummer 22 behorende tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Likeurglas" , "Likeurglaasje op kleine voet en hoge smalle steel. De wand van het glas is beschilderd met een gestileerd leliemotief in donkerroze- en groentinten. Zowel de randen van het motief als van het glas zelf zijn gehoogd met goud." ,
 "Anna Time" , "De keukenwekker 'Anna Time' maakt deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de rasp ‘Anna Cheese’ en de aansteker 'Anna Light'. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "Anna Time" , "De keukenwekker 'Anna Time' maakt deel uit van de reeks ‘Anna G.’ van Alessandro Mendini, ontwerper en adviseur van Alessi. Vanaf de jaren 1970 gaven zij vorm aan het fenomeen van de designfabriek, waar design raakt aan kunst en poëzie. Vanuit die visie ontwierp Mendini verschillende objectfamilies, waaronder de succesvolle reeks ‘Anna G’. Het keukengerei met lachende vrouwenhoofdjes was een hommage aan Anna Gili, een bevriende ontwerper en medewerker van Mendini. Tot de reeks behoren onder andere ook de kurkentrekker 'Anna G.', de rasp ‘Anna Cheese’ en de aansteker 'Anna Light'. Mendini ontwierp speelse gebruiksvoorwerpen met een menselijk aspect, die plezier brachten in het alledaagse gebruik." ,
 "Buste uit de reeks 'Bureaukraten'" , "Achiel Pauwels heeft in zijn werk bijzondere aandacht voor humor en fysionomie. Dat resulteerde vanaf 1965 in een aantal reeksen met karikaturale voorstellingen van bureaucraten, generaals, vorstinnen en andere prominente figuren. Kenmerkend zijn de sterke profilering van het gezicht en de kledij, de dynamische houding en de reliëfwerking met licht- en schaduweffecten." ,
 "Lounge" , "Van de circa dertig bankstellen die Axel Enthoven voor Leolux ontwierp, was dit de eerste eenzit. Het zeteltje was doorgaans verkrijgbaar in egale meubelstof of in leer. Eerder toevallig werden er een twintigtal gemaakt met dit opmerkelijke patroon. De Gentse kunstenaar Philippe Tonnard had midden jaren 1980 het plan opgevat om de kunst op straat te brengen. Hij deed dit onder meer door textiel te beschilderen en daarna te verknippen tot een kostuum, zodat hij letterlijk kon rondlopen in zijn schilderijen. Het ontwerp van de patronen noemt Tonnard uitgesproken postmodern. De afzonderlijke motieven moesten zich tegelijk openbaren, er bestond geen hiërarchie tussen wat je zag op voor- en achtergrond. Daarnaast werden ze bewust op een industriële, seriematige manier aangebracht, door middel van sjablonen en een spuitbus. Op vraag van Dorian van der Brempt paste Tonnard diezelfde werkwijze toe op een drietal witte exemplaren van het zeteltje van Axel Enthoven. Vervolgens stelde Hermine De Groeve van de Gentse Galerie S&H De Buck voor om één van die patronen, waarin onder meer een vogel, een vishaak en een fabriekspand te herkennen zijn, in een beperkte oplage uit te voeren in meubelstof." ,
 "Koffiekop 102 Seagull" , "Koffiekop modelnummer 102 behorende tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Pianobank" , "We weten niet voor wie Henry van de Velde deze pianobank ontwierp. Zijn echtgenote Maria Sèthe gebruikte dit exemplaar eerst in hun appartement in de Cranachstrasse in Weimar en daarna in Hohe Pappeln, de woning die Van de Velde daar bouwde voor zijn gezin. De bank was oorspronkelijk wit en had een kussen. Ze was eerst te zien op een tentoonstelling in Düsseldorf in 1902. Er is minstens één ander exemplaar bekend, dat gemaakt werd voor het muzieksalon van Museum Folkwang in Hagen, dat vandaag Osthaus Museum Hagen heet. Van de Velde ontwierp het interieur van dit gebouw in opdracht van kunstmecenas Karl Ernst Osthaus, die zijn museum opende in datzelfde jaar." ,
 "Pianobank" , "We weten niet voor wie Henry van de Velde deze pianobank ontwierp. Zijn echtgenote Maria Sèthe gebruikte dit exemplaar eerst in hun appartement in de Cranachstrasse in Weimar en daarna in Hohe Pappeln, de woning die Van de Velde daar bouwde voor zijn gezin. De bank was oorspronkelijk wit en had een kussen. Ze was eerst te zien op een tentoonstelling in Düsseldorf in 1902. Er is minstens één ander exemplaar bekend, dat gemaakt werd voor het muzieksalon van Museum Folkwang in Hagen, dat vandaag Osthaus Museum Hagen heet. Van de Velde ontwierp het interieur van dit gebouw in opdracht van kunstmecenas Karl Ernst Osthaus, die zijn museum opende in datzelfde jaar." ,
 "Rechthoekige gele wandtegel" , "Rechthoekige geglazuurde geel geëngobeerde witbakkende aardewerken wandtegel" ,
 "Bierpul" , "Eenvoudige aardewerken bierpul met een oor. De wand is gedecoreerd met uitgelengde S-motieven en stippen in gele engobe." ,
